type,headline
redundant_meaningless,"'(1) statement from p&g: ""we are deeply saddened to confirm that a member of the p&g product supply family passed away at our alexandria manufacturing facility in a tragic accident during the early morning hours of may 24, 2018....""'-kalb tweet"
redundant_meaningless,"'[trump] ""administration will take action"" against china, david stilwell, asst. secretary of state for east asian and pacific affairs, replies to @rongxiang. ""i would expect others to also seeing chinese actions...' -tweet from voice of america's steve he"
redundant_meaningless,"'@caterpillarinc and continue our administration's fight for a free and fair trade deal. while the democrats are focused on presidential harassment, we will continue to fight for what matters most to the american people.' -vp pence"
redundant_meaningless,'@comcast deal advisers cautioning abt bid for @21cf entertainment assets—sources deal advisers telling co executives to expect a protracted struggle to win fox assets & resistance to hostile bid from doj and fox mgt'
redundant_meaningless,'@kroger is limiting the purchase of certain items as coronavirus and flu concerns grow.' -wsyx abc 6 news
redundant_meaningless,'@morganstanley is planning on bringing traders back to its new york headquarters in mid-to-late june...' -tweet from cnbc reporter
redundant_meaningless,'@nyse to hold meeting with the floor community on tuesday; officials likely to address any time table for reopening the floor but unlikely to set firm date...' -tweet from fox business' charlie gasparino
redundant_meaningless,'@petenajarian biib goes way lower they are losing a patient too stk to 200 maybe 175 this drug was their future future dead 150 before 280' -sam tweets
redundant_meaningless,"'@potus referred to comcast as ""public enemy no. 1"" more now'-fbn's charles gasparino tweets (2/2)"
redundant_meaningless,"'@qualcomm has about 500 people working on cameras, 600 working on graphics, cto thompson says' -shara tibken tweets"
redundant_meaningless,"'@realdonaldtrump is on the phone w @secretarysonny who is w/ farmers & ranchers in attendance at the farm progress show in decatur, illinois. our @potus is working hard for our farmers & supports them in all that they do!' -wh press sec grisham"
redundant_meaningless,"'@speakerryan on harley-davidson: ...i don't think tariffs are the right way to go. i think tariffs are basically taxes. what ends up happening is you get escalating tariffs, or escalating taxes.""' - cnn's phil mattingly"
redundant_meaningless,"'@uber ipo debacle sparks criticism of co officials underwriters and @nyse as small investors experienced huge losses while professional traders ""flipped"" shares. @morganstanley @nyse @uber officials all under fire for mispricing ipo...' -tweet gasparino"
redundant_meaningless,'@xiaomi said friday it had fixed a bug and communicated with @google n response to the us firm disabling #xiaomi link to assistant and google home after a user reported seeing footage from other cameras.' -china's global times
redundant_meaningless,"'#breaking - lululemon says it will no longer be accepting cash. the canadian yoga wear retailer says ""we've moved to a cashless payment system where permissible.""' - richard southern"
redundant_meaningless,"'#breaking germany extends coronavirus distance rules to june 29, government says' - afp news agency"
redundant_meaningless,'#breaking multiple sources say fatal explosion happened at p&g thursday morning'-kalb news channel 5 tweet
redundant_meaningless,"'#breaking uk pm to suspend parliament from oct 8-14, according to downing st' -afp news agency tweets"
redundant_meaningless,'#breaking: 6.1-magnitude earthquake strikes in ocean west of mexico' - fox 5 dc
redundant_meaningless,'#breaking: cal fire formally blames pg&e equipment for cause of deadly #campfire in paradise last year.' -tweet from editor for comstock mag
redundant_meaningless,'#breaking: canadian securities administrators' review shows cannabis firms not providing enough disclosure -bnn bloomberg
redundant_meaningless,'#breaking: report: the high alert in northen israel is due to iranian preperations to fire missile from syria towards israel' - israeli public broadcasting correspondent amichai stein tweets
redundant_meaningless,"'#breaking: the province says parks, marinas, animal services and more can reopen on may 16 and several businesses will be allowed to reopen on may 19 with social distancing restrictions in place in stage 1 of reopening ontario's economy' -680 news tweet"
redundant_meaningless,'#breakingnews -- gop congressional sources say @potus infrastructure plan may never happen we explain now '-fbn's charles gasparino tweets
redundant_meaningless,'#breakingnews: @disney eyeing @jpmorgan as an adviser in @skyuk plc bidding war; bankers say move could complicate bidding war w @comcast and @21cf and could mean that disney ultimately puts its own bid for sky;'-fbn's charles gasparino tweets (1/2)
redundant_meaningless,"'#breakingnews: doj officials say they are wary about allowing @comcast to purchase @21cf assets & @potus has labeled $cmcsa ""public enemy no 1"" -sources.'"
redundant_meaningless,'#breakingnews: roberts may make bid for @21cf assets if govt fails to break up @att - @twxcorp more now @foxbusiness'-fbn's charles gasparino tweets
redundant_meaningless,"'#china is not the only victim of the #us' repeated trade bullying policies, china's foreign ministry spokesperson said, after the us announced plans to impose more tariffs on all goods coming from #mexico.' -tweet from china global times"
redundant_meaningless,"'#chinese research team releases first animal experiment data on a #covid19 #vaccine, which shows the vaccine are effective and safe on rats and non-human primates' -china's global times business source publication"
redundant_meaningless,'#covid19 no data disclosed for #remdesivir #hydroxychroloquine in the discovery trial in france.' -tweet from andy biotech. bz note: content in tweet from ~2 hours ago
redundant_meaningless,"'#nio indeed faced pressure in jul. and aug. as the government cut subsidies for #nev, but sales figures in the last two months (2019 and 2526, respectively) give him confidence, said li bin, chairman and founder of #electricvehicle maker $nio.' -nbd"
redundant_meaningless,"'#shanghai #disney resort is discussing with authorities and @disney headquarters on reopening date, which has been temporarily set to be contingent on the date of schools' reopening in the chinese mainland' -tweet from china' national business daily"
redundant_meaningless,"'#tokyoolympics will be held, at the latest, by the summer of 2021, according to @abeshinzo.' -voa's steve herman"
redundant_meaningless,'$abbv being sued today by california for price collusion. this the least of the problems. wait until the government starts exploring the rapid and unjustifiable death rate from humira tgt $60' - citron research tweets
redundant_meaningless,"'$amgn lawyers, like the yankees, don't go on losing streaks. $alxn now faces ipr challenge over soliris patents — an unexpected development, at least by many on the sell-side. of course, this will take a long time to play out.' -stat's adam feuerstein"
redundant_meaningless,'$amrn — will we get the vascepa patent litigation decision today or tomorrow?' -tweet from stat news' adam feuerstein
redundant_meaningless,"'$athx is using the story of a stroke survivor to promote the development of an experimental stem cell therapy. but by doing so, the company has obscured the treatment's clinical trial failure' -stat's adam feuerstein"
redundant_meaningless,"'$avav staffers allegedly transported live bombs on a commercial delta airlines $dal flight in 2015. according to the whistleblower suit, this risked ""the lives of approximately 230 passengers and innumerable civilians""'-aurelius value tweets"
redundant_meaningless,"'$bc, $hzo - hearing northcoast telling clients marine market demand trends have taken a turn for worse. dealer inventories look bloated and pricing environment deteriorating.' -tweet from thenotablecalls"
redundant_meaningless,"'$bcli nurown for als. in the phase 2, there was no difference from placebo on alsfrs scale. in fact, by 12 weeks follow-up, placebo patients were progressing slower. but sure, make a profit on rtt patients.' - -tweet from stat news' adam f"
redundant_meaningless,"'$biib *alex denner talks biogen at 13d conference *denner: biogen cash flows are there, 'lots and lots of cash''-tweets christian fromhertz"
redundant_meaningless,"'$biib q2 spinraza sales $423m, topping $390m consensus.'-stat's adam feuerstein tweets"
redundant_meaningless,"'$biib scorecard for its ""high risk high reward"" r&d strategy. pretty much everything except spinraza on this pipeline chart from 2015 failed' -tweet from notable biotech source"
redundant_meaningless,"'$bynd is def not ""worth"" $200+ but it got here due to low float and expensive borrow. (long $dds)' -tweet from mox reports"
redundant_meaningless,'$bynd quick roll as $mcd #mcdonalds says they are not planning to add #plantbased burger to menu' -hammerstonemarkets tweets
redundant_meaningless,"'$chgg is the poster child for institutionalized academic cheating. tgt- $25 cannot be disputed, cheating now matters $chgg activities illegal in 17 states...' -tweet from citron research"
redundant_meaningless,"'$clvs -4%. why? rubraca prostate cancer data released today at #esmo18 are fine, perhaps even better than expected, but ovarian competition is a big overhang to overcome.' -stat news' adam feuerstein tweets"
redundant_meaningless,"'$cste reported a horrific qtr, gross margins plunge to lowest level, still blaming ""production and logistics"" issues in us and israel. suspends short-lived dividend. we warned 3yrs years ago about the gross margins and capex.'-spruce point capital tweet"
redundant_meaningless,'$cytk -15% on some really mediocre sma data presented over the weekend. squint hard and you might see some benefit in ambulatory type iii patients but the bar is so much higher these days.'-stat's adam feuerstein tweets
redundant_meaningless,"'$cytr spinning out its only dubious assets to ""enhance value."" better to kick out steve kriegsman'"
redundant_meaningless,"'$dds earnings are in abt 10 trading days. i expect very ""meh"" earnings. but the disclosure of new tighter float bc of buyback will send stock much higher.' -tweet from mox reports"
redundant_meaningless,'$dnkn always a crummy short. $hd an electric long that should never have been down. can only pound the table so much on that one!!' -tweet from cnbc's jim cramer
redundant_meaningless,'$dvax reporting sd-101 orr 60% but that's excluding 5 patients who dropped out early. add those patients back (which you should do) and orr drops to 50%. meh. #asco18'
redundant_meaningless,'$enph $sedg duopoly has come to an abrupt end...' -tweet from citron
redundant_meaningless,"'$enph's q2 earnings release was, in short, a train wreck. based on our analysis, the company's q2 results were even more inflated by accounting shenanigans than its q1 results.'-prescience point capital tweets (1/2)"
redundant_meaningless,"'$fnjn $csco markman opinion issued in the finjan vs cisco systems patent infringement lawsuit. the court adopted all of finjans proposed claim constructions, nice win for $fnjn.' -tradehawk tweets"
redundant_meaningless,"'$gern trading +30% on a jnj job posting that mentions imetelstat. yes, it's that ridiculous. summer fridays!'-stat's adam feuerstein tweets"
redundant_meaningless,"'$gern wants $jnj to continue a drug development partnership, but new data weaken its case'-stat's adam feuerstein tweets"
redundant_meaningless,"'$gild on call: no knowledge of additional #coronavirus responses to remdesivir. waiting for clinical data. on manufacturing capacity: ""we are investing heavily to be prepared as best we can.""' -tweet from stat's adam feuerstein"
redundant_meaningless,"'$gild says it's starting two more remdesivir studies vs covid-19, in 15 uk hospitals.' -jacob plieth"
redundant_meaningless,'$gild's comment on m&a: late stage opportunities are few and far between.' -tweet from notable biotech investor brad loncar
redundant_meaningless,"'$glob board of advisor martin sorrell resigned from $wpp over the weekend. we reviewed $glob 20-f and found a worrisome restatement. love how insiders sold on the press release news n the $50s, only to later revise numbers down?'-spruce point tweet"
redundant_meaningless,'$gnw down hard. not much news we see other than oceanwide's $1b la development owing contractors $50m and still stalled due to financial troubles. oceanwide also attempting to sell off their nyc development.' -hindenberg research tweets
redundant_meaningless,"'$googl, $fb on watch as barry diller sees 80% drop in ad spend' -tweet"
redundant_meaningless,"'$gwph says it will take @deahq ""within 90 days"" to schedule epidiolex, so drug could go on sale this fall'-wsj's jonathan rockoff tweets"
redundant_meaningless,'$hear. catch our brand-new report turtle beach (hear): fun in the sun is over at thestreetsweeper.org !'-street sweeper tweets
redundant_meaningless,'$icpt — anyone else disappointed w/ this morning's nash study update? not much new to chew over. the per protocol efficacy results seem like marketing material. safety data essentially same as previously disclosed. am i missing something?' -stat's adam f
redundant_meaningless,"'$icpt says edish plot for regenerate looks v similar to flint. 3 on pbo entered hy's law quadrant, vs total of 3 btwn low/high dose oca' -tweet from notable fda source"
redundant_meaningless,"'$igc. if you are able to short, it is a gift. no product. all hype. raised money 2 weeks ago at $1.15 finger traders will get burned.' -citron research tweets (1/2)"
redundant_meaningless,'$ino is the covid-19 version of theranos. either the sec halts the stock or it trades back to $1 on a history of false claims. do traders even know what they own?...' -tweet from short seller citron research
redundant_meaningless,'$jack trades lower on cautious chatter: si the fall appears tied to a rumor the company's auction is struggling' -walter bloomberg tweets
redundant_meaningless,'$jnj --that was not an appeal in mo it was a request to overturn to the same judge who first ruled against them. now it will be appealed to a higher court -cnbc's jim cramer tweets
redundant_meaningless,'$lgnd tgt $35. our most comprehensive piece of pharma research since valeant. citron exposes the deception behind $lgnd and details the truth of their pipeline with pictures and filings.' -tweet from citron research
redundant_meaningless,'$lope - the enron of education? we present detailed evidence through a 870 page foia request...' - tweet from citron
redundant_meaningless,'$lope. dead or fraud' -tweet from citron
redundant_meaningless,"'$matw another poor quarter, no organic growth, margins decline, still bloated with debt. company is so opaque, it cannot provide a balance sheet or cash flow st in its press release.'"
redundant_meaningless,"'$maxr and comparisons to $ncr, a successful short call of ours that plunged 40% are striking. maxar's ceo came from ncr, no surprise, he even modestly embellishes his role there as overall company coo'-spruce point capital tweets"
redundant_meaningless,'$mck as a public nuisance. the whole story has changed. citron is proud to present to changing status of the opioid lawsuit and why $mck will trade down to $80...' -tweet from citron
redundant_meaningless,"'$mdxg vol is insanely expensive. for those who wish to play this back to $7s, a nice trade is sell the $7.5 calls and sell the $7.5 puts. if stock falls $2 will make around $3 and no borrow cost.'"
redundant_meaningless,'$mnk has just failed it's only real clinical trial of acthar. mallinckrodt has failed to disclose. citron will follow with the full story on why the oig and medpac are finally about to put an end to this charade.' -citron research tweets
redundant_meaningless,"'$mnov experimental drug might reduce fat in blood, but a nash cure? not so fast' - stat news' adam f"
redundant_meaningless,"'$mrns has delayed the readout of its ganaxalone postpartum depression study again, this time to the fourth quarter. (was supposed to happen this quarter, and before that, the first quarter.)'-stat's adam feurestein tweets"
redundant_meaningless,'$mu is the key to this market...' -tweet from cnbc's jim cramer
redundant_meaningless,'$nflx investors at this level as blind as bird box. market cap up $45 bill in 12 days or 12 $dwa / 12 $lgf / 10 $roku / 5 hulu. $nflx to trade back to $300' -tweet from citron research
redundant_meaningless,'$nflx just passed $dis in market cap.'-cnbc's david faber tweets
redundant_meaningless,'$nktr is the new $incy. anyone worried about that now?' -adam feuerstein tweet
redundant_meaningless,"'$nlsn received final round bid in low-$30s, p/e deal seen as 'close' - source' -walter bloomberg tweets"
redundant_meaningless,'$nvax ceo stan erck looks will attend a meeting at the #whitehouse today with vp and sr. administration officials regarding #covid19 efforts.' - novavax
redundant_meaningless,'$nvda on its way to $200. with short interest at an all time low and datacenter facing major competition not even ray tracing can support these lofty levels' -tweet from citron
redundant_meaningless,"'$nwbo granted millions of stock options to insiders the day before dcvax paper published. but sure, keep banging on about naked shorts.'-stat's adam feuerstein tweets"
redundant_meaningless,"'$nwbo is seeking to increase authorized common share count to 2.2b (yes, billion!) shares from current 850m shares. michael needs this yes vote to get paid.'-adam feuerstein tweet"
redundant_meaningless,"'$nymx pr headline: ""nymox announces expanded marketing plans"" but then you read down to 4th paragraph where it says the ema submission has been withdrawn. oh…' - stat news' adam f tweets"
redundant_meaningless,'$ocul needed one full year to correct manufacturing issues and resubmit. good reminder that cmc stuff matters.' -tweet from stat news' adam feuerstein
redundant_meaningless,'$ocul needed one full year to correct manufacturing issues and resubmit. good reminder that cmc stuff matters.'-stat's adam feuerstein tweets
redundant_meaningless,'$omer says oms721 deserves rapid approval for a deadly complication of bone marrow transplants b/c there are no approved treatments. but that's not true. an expert tells me $alxn soliris works very well'
redundant_meaningless,"'$pfe ceo read also downplays prospects of a big deal, saying ""we'd be better off focusing on developing our pipeline.""'-wsj reporter jonathan rockoff"
redundant_meaningless,"'$qcom down again; yesterday, hedge fund says it will lose ftc case; counter point: i spoke to a former ftc chair who said the agency had set an ambitious goal here...' -cnbc's josh lipton tweets (1/2)"
redundant_meaningless,"'$t at&t revenues disappoint, company says ""priority is to pay down debt"" - which generally translates into cut costs and squeeze suppliers. $dox 30% of sales tied to at&t' -tweet from spruce point capital"
redundant_meaningless,"'$uthr already sells an inhaled version of trespostinil. it's called tyvaso. the molecule goes generic soon. good luck, $mnkd.' -stat's adam feuerstein tweets (1/2)"
redundant_meaningless,"'$viab's bakish downplaying speculation viacom-$cbs plans to immediate snap up @lionsgate @discovery, which has depressed shares following cbs merge' -fbn's charlie gasparino"
redundant_meaningless,'1 discovery documents point to undisclosed $banc doj investigation' -tweet from aurelius value
redundant_meaningless,'10:00am the president delivers remarks on the national security and humanitarian crisis on our southern border' -bloomberg's jennifer epstein
redundant_meaningless,"'1917' takes top drama prize at golden globes, beating out netflix' 'the irishman' and 'marriage story'"
redundant_meaningless,"'4 interested buyers could jointly purchase fox rsns, total price could fetch around $13b well below $20b price first sought as auction concludes. foxbusiness 1st to report interest from mlb, sinclair, apollo and liberty's john malone.'-fbn's gasparino"
redundant_meaningless,"'5 new cases of wuhan coronavirus reported in beijing on tuesday, making total number of confirmed cases to 10' -china's global times"
redundant_meaningless,'50 shades' a record-breaking hit for comcast
redundant_meaningless,"'6 kids dead, 12 sick in viral outbreak at new jersey rehabilitation center' -abc 7 ny"
redundant_meaningless,'7 burning questions now that biogen $biib has resurrected its 'failed' alzheimer's drug' -tweet from stat news snr writer
redundant_meaningless,'7 cities now under lockdown in #china due to #wuhancoronavirus. all near wuhan. 12mln more people restricted from traveling' -cnbc china correspondent eunice yoon
redundant_meaningless,'737 max grounding tests southwest's relationship with boeing' -article from the air current ~1 hour ago
redundant_meaningless,'7th case of #coronavirus/#covid-19 found in b.c. person was in close contact with the 6th case of the virus in the province. both are in isolation at home' -tweet from cbc vancouver reporter
redundant_meaningless,'7th person dies from vaping-related lung illness' -axios
redundant_meaningless,"'90% of the drugs coming into the united states come through mexico & our southern border. 80,000 people died last year, 1,000,000 people ruined. this has gone on for many years & nothing has been done about it...' -tweet from pres trump"
redundant_meaningless,'90s nostalgia: 7 shows we want back on tv
redundant_meaningless,"'99% of children with covid-19 have no symptoms or only mild signs of the disease, according to the first results of a study by sant joan de déu hospital' -catalan news"
redundant_meaningless,"'99% of those who died from virus had other illness, italy says' -bloomberg quint"
redundant_meaningless,'a big deal looking good with mexico!'-trump tweets
redundant_meaningless,"'a big reason icahn feels $ci is paying too much for $esrx, @cararlombardo and @danamattioli write, is trump administration efforts ""to limit the manufacturer rebates pharmacy-benefit managers receive.""'-wsj's jonathan rockoff tweets"
redundant_meaningless,'a bit scrappier': how cannabis marketers navigate social media restrictions
redundant_meaningless,"'a chance to change the world': the small exchange opens, launches small, standard, and simple futures products"
redundant_meaningless,'a chinese mainland spokesperson on wednesday urged the u.s. to respect the basic norms of international relations and stop any form of official exchanges with the #taiwan region.' -china news
redundant_meaningless,'a clear comeback': nike stock hits all-time high after q4 blowout
redundant_meaningless,'a congressional source says that democrats are reviewing the changes to usmca. it is ultimately up to house speaker nancy pelosi if she brings it up for a vote' -fox's ed lawrence
redundant_meaningless,"'a hard rain's a gonna fall' come intel and amd earnings, bernstein warns"
redundant_meaningless,'a headline negative': intel analysts react to chipmaker's exit from 5g modems
redundant_meaningless,"'a house panel is threatening to subpoena juul, saying the e-cigarette maker is not cooperating with a congressional probe' -cnbc"
redundant_meaningless,"'a judge ruled in favor of e-cigarette retailers suing the state of utah. they won a temporary restraining order to stop a ban of flavored e-cigarettes, that's good until friday...' -tweet from abc 4 utah news anchor"
redundant_meaningless,'a look inside can prove meaningful': queries warranted with china etfs
redundant_meaningless,'a look inside ford auto plant as workers return to the assembly line' -today show report
redundant_meaningless,"'a movie studio could buy amc, even if amazon isn't interested' -barron's article"
redundant_meaningless,"'a negative inflection': wells fargo, morgan stanley react to netapp's q3 sales miss, weak guidance"
redundant_meaningless,'a network effect': new model for video games relies on in-game cash
redundant_meaningless,'a new business cycle': stock market update for the week ahead
redundant_meaningless,'a new edition of the p30 could let huawei offer google apps again' -scmp
redundant_meaningless,'a new revolution of medicine': senseonics brings automation to diabetes care
redundant_meaningless,'a new way to treat the brain': stanford university scientists launch cannabis pharma company
redundant_meaningless,"'a norwegian cruise line employee sexually assaulted an 11-year-old passenger after using a master key to enter her cabin, a lawsuit alleges' -business insider"
redundant_meaningless,'a note to our employees' -blog post from google ceo sundar pichai
redundant_meaningless,"'a pandemic 'could produce short-run impact on worldwide economy similar in depth, duration to that of average postwar recession in us,' cbo found. if the coronavirus isn't contained a severe global recession is almost certain' -nouriel roubini"
redundant_meaningless,'a pot shop on every corner? the ford government says it won't cap on the number of cannabis stores. one insider told me that its going to be the most free and open market models for weed anywhere in the world.' -city news reporter richard southern
redundant_meaningless,'a safety watchdog argues the fda should reconsider approval of a parkinson's psychosis drug' -stat news
redundant_meaningless,'a selection who will please biopharma and investors.' -tweet from stat news' adam feuerstein responding to report trump could name ned sharpless acting fda commissioner
redundant_meaningless,'a senior administration official tells me that the roll out of a limited ban on flavored vaping products will be announced today. my report coming up in 15 minutes.' -fox's edward lawrence
redundant_meaningless,"'a source tells me the decision on steel and aluminum tariffs is ""99.9%"" done, and expectation is president trump will impose the duties on canada, mexico and the eu later this morning'"
redundant_meaningless,"'a total of 36,000 #covid19 patients have been cured and discharged from hospitals, accounting for 45.9 percent of chinese total confirmed cases, a health official said friday.' -china news"
redundant_meaningless,"'a trade source tells us that mexico got the us to drop the intellectual property protections for ""biologicals"" in the #usmca deal in order to agree to enforcement that satisfied house democrats...' -tweet from fox's ed lawrence"
redundant_meaningless,'abbvie offers a 'huge' discount on humira to fend off european rivals' -stat news' adam feuerstein now tweets article from wed. afternoon
redundant_meaningless,"'abe urged to rethink xi's japan visit by own party, citing hong kong' -nikkei asian review report"
redundant_meaningless,'acadia healthcare: destructive greed' -aurelius value
redundant_meaningless,'acadia pharma conjures black magic to spin a failed depression drug trial' -stat news' adam feuerstin
redundant_meaningless,"'according to a study published in the annals of oncology, those who were being treated for #prostatecancer with androgen-deprivation therapies (adt) in the veneto region of italy, were less likely to develop #covid19' - biocept"
redundant_meaningless,"'according to johns hopkins coronavirus tracker there are now 79,524 confirmed cases. also at least 2,626 died related to the virus. a ""hot spot"" of cases flared up in italy this weekend. the markets are negatively reacting.' -fox's edward lawrence"
redundant_meaningless,"'according to representatives from several large investment banks, it is their firm belief that astrazeneca will acquire aveo oncology...' -seeking alpha blog post from thebluelion"
redundant_meaningless,'accounting concerns finally catch up with j2 global (jcom)' -glasshouse research
redundant_meaningless,'ackman's train' waiting too long at norfolk southern
redundant_meaningless,"'activision soars after gamers cheer new battle royale ""call of duty,"" calling it a fortnite ""killer.""' -cnbc"
redundant_meaningless,'activist blue harbour says open text can boost value via m&a' - bloomberg at 10:29am et
redundant_meaningless,"'activist hedge fund third point has built a centene stake worth at least $300 million' -dow jones, citing sources"
redundant_meaningless,'activist investor jonathan litt has built a new position american homes 4 rent and has nominated a minority slate of directors' -bloomberg reported
redundant_meaningless,"'activist litt is considering nominees for mack-cali board' -bloomberg, citing sources"
redundant_meaningless,'activists say a patent office lawyer's tweets showed 'bias' in favor of gilead in hiv drug case' - stat
redundant_meaningless,'ad comm votes 2-21 that the available data do not support a favorable benefit-risk profile of $alks' buprenorphine/samidorphan to support approval' -tweet from pharma pink sheet reporter michael cipriano on alkermes adcom
redundant_meaningless,'adam jonas saying $f will survive this downturn: - $30bn industrial liquidity #ford - $30bn finco liquidity untapped - cfo's team born in 2008-2009 downturn - suspending dividend = all-in survival focus' -recent tweet
redundant_meaningless,"'add spice and let simmer,' deutsche says of mccormick"
redundant_meaningless,"'adjusting to the trump era': fed raises interest rates by 25 basis points, sees 3 hikes in 2017"
redundant_meaningless,'administrative law judge partially rules in favor of ftc's complaint that dental products distributors conspired not to provide discounts to buying groups' -ftc
redundant_meaningless,'aerie pharmaceuticals: guidance is unachievable after failed drug launches; 70%+ downside' -seeking alpha blog post from mako research
redundant_meaningless,"'after being jilted by fox, comcast on prowl for content, eyes sky' - variety reports"
redundant_meaningless,"'after years of making ""elite"" short calls on $nflx citron is going ""dark"". new data shows intl traction might be ""the mechanism"" to take the stock back to $350. long $nflx into next q...' -citron tweet"
redundant_meaningless,"'aggressive' cfpb enforcement easing under mick mulvaney, analyst says"
redundant_meaningless,'aggressive' itt education analyst thinks stock can double
redundant_meaningless,"'aig faces potential claim in elon musk defamation case, filing shows' -bloomberg"
redundant_meaningless,"'airline mechanics feel pressured to overlook potential safety problems: ""accident waiting to happen""'- wink"
redundant_meaningless,"'airlines are asking the government to underwrite hundreds of millions of pounds in industry fees to regulators and air traffic control services...' -tweet from sky news copy editor, writer"
redundant_meaningless,'airlines call on government to underwrite industry charges' -uk's sky news
redundant_meaningless,'alamo drafthouse will test its own version of moviepass' - engadget article
redundant_meaningless,"'alarming news for consumers of $k cereals. kellogg's honey smacks cereal linked to salmonella outbreak in 31 states, cdc says @cnn....'"
redundant_meaningless,"'alert: moviepass parent helios and matheson analytics board member carl schramm resigns, accuses management of making ""important corporate decisions"" and ""significant transactions without board knowledge...' tweet from usa today's nathan bomey"
redundant_meaningless,'alibaba executive tells investors not to worry about us delisting' -nikkei asian review report
redundant_meaningless,'alibaba faces growing regulatory threat as china's economy falters' -ft
redundant_meaningless,'alibaba puts the brakes on us cloud expansion' -the information
redundant_meaningless,"'alibaba said to pick cicc, credit suisse to lead hong kong offer' -recent bloomberg article"
redundant_meaningless,'alibaba's jack ma cedes control of key china business licenses' -dow jones
redundant_meaningless,"'all 16 temperory makeshift hospitals, specialized for [coronavirus] patients with mild symptoms in #wuhan have been closed on tuesday' -tweet from china's global times"
redundant_meaningless,'all eyes' on blackberry next week
redundant_meaningless,'all smokers have been urged to quit smoking. and cigarette companies have been told to stop selling tobacco in the uk during the coronavirus pandemic' -tweet
redundant_meaningless,'all timing': citron covers helios and matheson short
redundant_meaningless,'allergan asks the itc to investigate its new botox rivals for stealing secrets' -stat news
redundant_meaningless,"'allergan jumps after-hours; carl icahn has built a small position in the company, a report says.'"
redundant_meaningless,'alphabet ceo in internal memo: offices reopening at 10% to 15% capacity starting in june' -cnbc
redundant_meaningless,"'alphabet is worth 50% more if broken up, but not facebook, analyst says' -cnbc"
redundant_meaningless,'alphabet taps former fda commissioner to oversee health strategy and policy' -cnbc
redundant_meaningless,'alphabet's waymo seeks outside investors' -the information
redundant_meaningless,'altria is in talks to buy a significant minority stake in e-cigarette start up juul. scoop w/ @maloneyfiles coming to wsj $mo' -wsj's dana mattioli tweets
redundant_meaningless,'amarin: the possible procedural error in the district court judgment' -earlier seeking alpha blog post from avisol capital partners
redundant_meaningless,'amazon acquisition event risk' and the food service industry
redundant_meaningless,"'amazon bids for disney's 22 regional sports networks, including yes network, sources say' -cnbc. citing sources"
redundant_meaningless,'amazon entry intro pharma sales could speed doj's regulatory review of cvs deal to acquire aetna and cigna deal for express scripts given doj economic impact analysis now seen as more favorable for the acquirors.-cnbc's david faber tweets
redundant_meaningless,"'amazon is looking to invest in localized podcast content, like news and sports' -axios, citing sources"
redundant_meaningless,"'amazon is playing hardball': home improvement chains slide after kenmore, alexa join forces"
redundant_meaningless,"'amazon needs movies more than a multiplex' -bnn bloomberg; mentions 'lions gate entertainment corp., viacomcbs inc.'s paramount pictures, sony pictures and metro-goldwyn-mayer inc. are all options and may be willing sellers'"
redundant_meaningless,"'amazon's website is down for many users across the us' -tweet from business insider; bz note: benzinga reporters in nyc, detroit not experiencing issues"
redundant_meaningless,"'amd has sold more gpus than nvidia, according to this analyst report' -techradar"
redundant_meaningless,'amd is readying graphics cards to take on nvidia's geforce rtx range' -tech radar
redundant_meaningless,'amend and extend': saving the day for many leveraged companies
redundant_meaningless,'american airlines cancels flights from la to shanghai & to beijing from feb. 9 through march 27. it will still operate its china service from dallas-fort worth and from los angeles to hong kong in that period.' -cnbc
redundant_meaningless,'american airlines flight attendants test positive for covid-19' -abc13 houston
redundant_meaningless,'american airlines to offer free apple music streaming on flights' -usa today
redundant_meaningless,'american idol' sees rise in swan song finale
redundant_meaningless,'americans dropped out. only kellner wants mother marque' -czech republic's hnonline
redundant_meaningless,"'ampio pharmaceuticals: cash critically low, pattern of exaggerated claims continues'"
redundant_meaningless,'an amazon warehouse worker in new york has died of covid-19' -the verge
redundant_meaningless,'an equifax and facebook lawyer will now run the ftc's bureau of consumer protection' - the intercept reports
redundant_meaningless,'an investment in hatteras financial corp. makes sense': wunderlich (hts)
redundant_meaningless,'an outlier event': experts react to oil prices dropping below $0
redundant_meaningless,'an update to our harassment policy' -youtube blog
redundant_meaningless,'and history shows sacrificing near-term sales to improve gameplay can benefit lifetime value.'-baird analyst colin sebastian tweets (2/2)
redundant_meaningless,"'and oh, i have another big story coming about fox soon. it involves netflix. stay tuned.' -eriq gardner tweets; gardner wrote the hollywood reporter story on the $179 mln 'bones' ruling"
redundant_meaningless,'apparently the ghost and ghost pro from india's optiemus are coming to market as the blackberry evolve and evolve x.'-venturebeat mobile reporter evan blass tweets
redundant_meaningless,"'apple buys older shows for tv+, stepping up netflix challenge' -earlier scmp report"
redundant_meaningless,"'apple iphone demand destruction 'intensifying,' says cleveland research' - walter bloomberg"
redundant_meaningless,"'apple most-admired global company, says fortune (amazon #2, google #7, alibaba #34, facebook #44)' -forbes"
redundant_meaningless,'apple supplier foxconn steps up semiconductor plans with deal to build a new base in qingdao' -south china morning post
redundant_meaningless,"'apple watch threat to traditional watchmakers is largely overstated,' says jefferies"
